word1,word2,score,,,P1,P2,100-3,100-5,100-7,200-3,200-5,200-7,300-3,300-5,300-7,400-3,400-5,400-7,500-3,500-5,500-7,128-3,128-5,128-7,256-3,256-5,256-7,512-3,512-5,512-7
night,day,1.88,,114,رات,دن,0.5307455,0.5438401,0.56086147,0.41768697,0.41732094,0.39701316,0.37681332,0.3692454,0.348859,0.35624838,0.33878285,0.3270063,0.3405596,0.3313202,0.3148726,0.46676654,0.4946667,0.5070156,0.39422816,0.3812062,0.37200785,0.33322597,0.33021432,0.31661388
south,north,2.2,,115,جنوب,شمال,0.88762945,0.88387394,0.8783418,0.818896,0.82749987,0.8235439,0.7556602,0.7899401,0.7685657,0.7057827,0.7352827,0.7505212,0.66897875,0.7008786,0.71697867,0.8692718,0.8582018,0.84252954,0.76803815,0.79695076,0.7997351,0.66306865,0.7163158,0.7034437
uncle,aunt,5.5,,117,چاچا,چاچی,0.23978363,0.21598537,0.2757193,0.18724972,0.18346705,0.20606703,0.14905353,0.18699068,0.17211032,0.18416047,0.1543327,0.16708535,0.12296139,0.15609112,0.14414498,0.21078111,0.22559866,0.18001226,0.15582427,0.20290908,0.21012445,0.17592782,0.15398917,0.16488253
bottom,top,0.7,,119,نیچے,اوپر,0.8278393,0.80873764,0.81889635,0.7881282,0.7875116,0.77207816,0.7688006,0.75797343,0.7538611,0.7432537,0.74838734,0.7312224,0.7119676,0.71042854,0.69903594,0.8168508,0.8153704,0.81239706,0.78160185,0.77264374,0.7770236,0.7158386,0.71257395,0.7013953
friend,buddy,8.78,,120,دوست,دوست,1,1,1,1,1,1,1,0.99999994,1,1,1,1,0.99999994,0.99999994,0.99999994,1,1,1,1,1,1,1,1,1
student,pupil,9.35,,121,طالبعلم,طالبعلم,0.9999999,1,1,1,0.99999994,1,1,1,1,1,1,0.99999994,0.99999994,1,0.99999994,1,0.99999994,1,1,1,1,1,1,1
world,globe,6.67,,122,دنیا,گلوب,0.22246179,0.2262478,0.20648247,0.18148832,0.15243876,0.09951663,0.14646664,0.082105815,0.11403404,0.116761394,0.07933083,0.07318984,0.09160916,0.09005506,0.09402674,0.20061657,0.18860838,0.19470431,0.13584606,0.12144582,0.0776549,0.085985996,0.09970066,0.06506153
leg,arm,2.88,,123,ٹانگ,بازو,0.6278345,0.66384006,0.6133485,0.54881054,0.5801964,0.5739398,0.4686653,0.5507117,0.5385098,0.43165356,0.46663395,0.50927216,0.39098358,0.43697387,0.47714573,0.59530306,0.64572424,0.63013905,0.48963898,0.54072917,0.581687,0.41879234,0.41484803,0.44019967
plane,jet,8.1,,124,طیارہ,جیٹ,0.54383606,0.5782282,0.6037485,0.46387106,0.48324382,0.5040411,0.4102177,0.4356192,0.4449961,0.3744877,0.41406983,0.42475262,0.37509733,0.37441167,0.41415206,0.49828374,0.5648201,0.5318748,0.45056543,0.47170517,0.4500811,0.36465904,0.39122626,0.39468622
woman,man,3.33,,125,عورت,مرد,0.42256021,0.42127314,0.44143915,0.37997368,0.35971177,0.3330681,0.311031,0.31940514,0.2781588,0.32040948,0.25439614,0.2474513,0.2843719,0.25619894,0.24318314,0.43915027,0.38804233,0.4239083,0.34772295,0.3355145,0.32583958,0.30855438,0.2509483,0.23033062
horse,colt,7.07,,126,گھوڑا,اناڑی,0.30967566,0.2612611,0.2907268,0.2410084,0.16427384,0.1927718,0.13092737,0.13558187,0.16414933,0.09680631,0.1269688,0.10230664,0.105087936,0.10204688,0.123924,0.24002013,0.19578518,0.19216031,0.1643726,0.17636688,0.116561696,0.08737067,0.089904636,0.08569586
actress,actor,7.12,,127,اداکارہ,اداکار,0.78981286,0.75908786,0.76191074,0.69452745,0.7064582,0.69838786,0.6620091,0.66428465,0.66389436,0.6477048,0.64910144,0.65640956,0.6420822,0.64694834,0.64310586,0.7636007,0.75158167,0.7396121,0.6737159,0.68548006,0.6741972,0.6408218,0.6428722,0.64811563
teacher,instructor,9.25,,128,استاد,معلم,0.5076249,0.38625512,0.32235554,0.39255103,0.35627958,0.33625504,0.32775888,0.31972826,0.33973995,0.26727283,0.30794534,0.288589,0.27330735,0.28309846,0.27405065,0.48770735,0.36140516,0.45126486,0.36147606,0.3166928,0.33062398,0.2868428,0.24769376,0.24004659
movie,film,8.87,,129,مووی,فلم,0.7335809,0.68922275,0.66526127,0.70078397,0.6150918,0.59879094,0.63330275,0.5821428,0.5509096,0.5980918,0.5363245,0.50174385,0.56952584,0.50826126,0.4748465,0.7233723,0.67723167,0.64989036,0.65780896,0.5890462,0.54745215,0.55858207,0.49725455,0.47660178
bird,hawk,7.85,,130,پرندہ,ہاک,0.076792605,0.16327685,0.14595635,0.11392125,0.09740724,0.059096992,0.10108321,0.14188592,0.123351984,0.123590864,0.10569936,0.09064031,0.123118795,0.10665645,0.116087705,0.11318434,0.15807976,0.12080556,0.0977732,0.14443769,0.17704648,0.12936097,0.108888134,0.11956738
word,dictionary,3.68,,131,لفظ,ڈکشنری,0.48471087,0.4377019,0.48954147,0.44797525,0.44221598,0.40166727,0.34215102,0.3849871,0.40068492,0.31472385,0.35926524,0.36036253,0.3143001,0.336201,0.3402395,0.44052047,0.46209937,0.47853166,0.3594014,0.4053234,0.40372735,0.31264663,0.31159523,0.32202333
money,salary,7.88,,132,رقم,تنخواہ,0.66061425,0.6232194,0.5956432,0.565002,0.5265744,0.52007955,0.53413767,0.4908256,0.48693818,0.51354396,0.48706278,0.46869537,0.49622598,0.47313443,0.4630903,0.594822,0.56406355,0.5470116,0.5499417,0.51680505,0.5025895,0.4901697,0.46868497,0.4507471
dog,cat,1.75,,133,کتا,کیٹ,0.22418593,0.22500163,0.20757668,0.14554383,0.13789605,0.12431583,0.13610101,0.12666054,0.13096738,0.11304831,0.116535924,0.13190055,0.1250592,0.08918167,0.10520648,0.21202144,0.19156429,0.22848219,0.14671794,0.116064966,0.15434812,0.09123226,0.10025782,0.110537656
area,region,9.47,,134,علاقہ,علاقہ,0.99999994,0.99999994,1,1,1,1,1.0000001,1,0.99999994,1,1,1.0000001,0.99999994,1,1,1,1,1,1,1,1,1,1,1
book,literature,7.53,,136,کتاب,ادب,0.37292397,0.3961031,0.46717507,0.2724138,0.30056313,0.3435098,0.24200502,0.26770777,0.30702773,0.21667361,0.24996473,0.26066858,0.22975175,0.22899486,0.2442608,0.3242712,0.40241757,0.40117544,0.23673867,0.27650154,0.3218708,0.22921114,0.23242693,0.25035346
clothes,closet,3.27,,137,کپڑے,الماری,0.4581012,0.55744624,0.51863986,0.4194312,0.37420946,0.3895827,0.34691188,0.3556668,0.3356262,0.3422519,0.32513422,0.30420035,0.28342763,0.27050883,0.28935698,0.45369732,0.4639237,0.49403834,0.3545996,0.38102427,0.37016076,0.3059247,0.28581712,0.26827013
child,adult,2.98,,139,بچہ,بالغ,0.331011,0.2942391,0.22306596,0.23720035,0.21227208,0.1947232,0.20833242,0.15860955,0.14812611,0.19799554,0.1381133,0.15256207,0.16833434,0.15699749,0.13271044,0.3140971,0.26070958,0.19369487,0.2005891,0.19723979,0.20064723,0.17573097,0.15271318,0.15746003
cow,cattle,9.52,,140,گائے,مویشی,0.310972,0.29882392,0.31900224,0.28766242,0.2357213,0.2687367,0.2418156,0.22012717,0.25282902,0.22585523,0.21701296,0.19451262,0.22891977,0.20014079,0.1742466,0.28007537,0.26312858,0.26885596,0.2814244,0.25030866,0.22580643,0.18299171,0.19619907,0.20528789
book,story,5.63,,141,کتاب,کہانی,0.47358108,0.47012427,0.45638597,0.46061707,0.431206,0.422537,0.40901557,0.40254506,0.40319282,0.39820588,0.38441068,0.37102616,0.3670303,0.34940946,0.35457662,0.4773841,0.44527233,0.45099986,0.43555743,0.41945988,0.408894,0.3595698,0.3677901,0.34524348
taxi,cab,9.2,,143,ٹیکسی,ٹیکسی,1,1,1,1.0000001,1,1,1,1,1,1,1,0.99999994,0.99999994,1,1,1,1,1,1,1,1,1,1,1
tree,maple,5.53,,144,درخت,میپل,-0.015528375,0.005821169,0.014043431,-0.003487911,-0.051829338,-0.000770437,-0.052009966,-0.08823484,-0.058279477,-0.012897714,-0.012065788,-0.07700284,-0.009567571,-0.020726217,-0.002303077,-0.064129815,0.028845452,-0.020935152,-0.010319557,-0.047800127,-0.000105932,-0.019635223,-0.00975284,-0.022233296
bed,bedroom,3.4,,145,بستر,بیڈروم,0.4819973,0.53233147,0.5404483,0.39704505,0.4197148,0.44071296,0.3408302,0.3576732,0.34287435,0.2979249,0.3272159,0.33185178,0.29039752,0.3192523,0.3168849,0.48255143,0.49389416,0.4708937,0.3943407,0.39250594,0.37277448,0.28908303,0.3015998,0.31023106
roof,ceiling,7.58,,146,چھت,چھت,1,1,1,0.99999994,1,1,1,1,1,1,1.0000001,1,1,1,1,1,1,1,1,1,1,1,1,1
disease,infection,7.15,,147,بیماری,انفیکشن,0.7079662,0.7541471,0.76078415,0.6307487,0.6685244,0.67584944,0.60057753,0.63394105,0.61792946,0.56194884,0.5776269,0.5858593,0.52438045,0.55317354,0.58174115,0.71012866,0.7240268,0.7151963,0.62352407,0.639795,0.6466875,0.54282564,0.5516931,0.5572572
arm,shoulder,4.85,,148,بازو,کندھے,0.6888,0.6903926,0.68236977,0.62143034,0.6478601,0.6020901,0.5463832,0.567053,0.5311489,0.507532,0.5215051,0.52604645,0.4656252,0.47773448,0.48514277,0.6843035,0.66850185,0.64070195,0.57821804,0.59285986,0.5705476,0.46879414,0.47376716,0.46645075
sheep,lamb,8.42,,149,بھیڑ,میمنے,0.430285,0.33927488,0.41595626,0.3093554,0.25865695,0.20293161,0.24821644,0.19564313,0.17259271,0.20742935,0.22274278,0.20050617,0.21488115,0.17869386,0.19088162,0.32151332,0.30528215,0.31740576,0.2613118,0.18965556,0.22932968,0.21749768,0.20101896,0.17139356
lady,gentleman,3.42,,150,لیڈی,شریف,-0.051853012,-0.02609685,-0.059916206,0.10766405,0.09589528,0.059785772,0.07598334,0.080669135,0.05061814,0.043295838,-0.002565973,-0.014291151,0.016266903,-0.012759941,-0.026157953,0.17697163,0.07471071,0.022007588,0.09431624,0.03135244,-0.04059392,0.05472871,-0.022084162,-0.022352193
boat,anchor,2.25,,151,کشتی,لنگر,0.17142333,0.16486885,0.12552635,0.19445296,0.096426874,0.14619376,0.117659986,0.123961374,0.09858776,0.09342838,0.12616988,0.12404681,0.08644355,0.09849204,0.08849607,0.14747459,0.13365503,0.19955163,0.14866295,0.10888277,0.10859375,0.0704685,0.06876277,0.07064707
priest,monk,6.28,,152,پادری,منک,0.28389385,0.34379417,0.26270324,0.22823462,0.21231689,0.14995074,0.21207796,0.11615278,0.12007709,0.115513355,0.108010784,0.10253046,0.13704582,0.10683836,0.06617347,0.27202395,0.3277403,0.2734816,0.14407563,0.17233407,0.13641149,0.09254617,0.067104325,0.087571576
toe,finger,4.68,,153,پیر,انگلی,0.02064613,-0.034959786,-0.021841751,0.015511578,0.012172846,0.04123007,0.018662933,0.020527372,0.04658023,0.01765116,0.034078434,0.023510212,0.005857552,-0.00914333,0.020340849,-0.026597004,0.00917317,-0.02044532,0.03829222,0.027373733,0.015067186,0.028204517,0.013682667,0.006391428
river,stream,7.3,,154,دریا,ندی,0.6794118,0.70512927,0.74951077,0.5560556,0.5827049,0.5921925,0.4613974,0.5299479,0.5532222,0.42883265,0.5168068,0.5054739,0.43776846,0.4480596,0.45839536,0.66441435,0.7017813,0.68438494,0.52573216,0.52530164,0.57111126,0.44066462,0.49283153,0.48612595
anger,fury,8.73,,155,غصہ,غصہ,1,1,1,1,1,0.99999994,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99999994,0.99999994,0.99999994,1,1
date,calendar,4.42,,156,تاریخ,کیلنڈر,0.3314573,0.3669281,0.33425277,0.20702372,0.21748672,0.22857746,0.17334582,0.19439372,0.22585252,0.17239968,0.18665376,0.18321447,0.17491214,0.1730893,0.15479505,0.31477267,0.28590506,0.32689893,0.21227437,0.1996627,0.22725134,0.18597245,0.15348336,0.16107735
sea,ocean,8.27,,157,سمندر,سمندر,0.99999994,0.99999994,1,1,0.99999994,1,1,1,1,1,1,1,0.99999994,1,1,1,1,0.99999994,1,1,1,1,1,1
second,minute,4.62,,158,دوسرا,منٹ,-0.03868736,-0.039212003,-0.024923064,-0.039623294,-0.039952524,-0.027390193,-0.056692243,-0.042477727,-0.020773055,-0.032526284,-0.00807308,-0.015860898,-0.0401517,-0.024194574,-0.001776898,-0.039943755,-0.018970745,-0.00235191,-0.05474571,-0.044069506,-0.020938685,-0.039953936,-0.018120293,0.004681844
hand,thumb,3.88,,159,ہاتھ,انگوٹھے,0.60004354,0.5523451,0.54083407,0.53804713,0.54212964,0.49060723,0.45525292,0.45812806,0.42652202,0.40821657,0.38674405,0.37844345,0.39663768,0.379137,0.34981155,0.57667017,0.5504578,0.52482367,0.47359312,0.47449106,0.44830173,0.40321082,0.41297263,0.3655895
mud,dirt,7.32,,161,مٹی,گندگی,0.36387318,0.32307708,0.2924867,0.31280264,0.24876384,0.21853241,0.24510193,0.23436986,0.1875767,0.24221836,0.20987144,0.19094394,0.22378899,0.2199808,0.19701193,0.31577086,0.2823115,0.27080882,0.25829762,0.22254017,0.21837449,0.23752621,0.18217066,0.17293532
way,manner,7.62,,163,راستہ,انداز,0.36909124,0.34959432,0.30195874,0.2819763,0.27632427,0.275387,0.27996603,0.256186,0.23531254,0.25863823,0.23532417,0.2290102,0.25253916,0.21549475,0.20748569,0.32251912,0.29487106,0.27774113,0.28930604,0.27327514,0.24535978,0.25281242,0.20443963,0.20649871
cop,sheriff,9.05,,165,پولیس,شیرف,0.49583733,0.38844565,0.3775776,0.38107377,0.3623182,0.34909347,0.37066108,0.31177753,0.31395954,0.3291033,0.3212014,0.29460835,0.30669242,0.26626685,0.26886424,0.41241682,0.43250126,0.3918994,0.35860837,0.34249276,0.29891938,0.28446615,0.27362525,0.2648589
beer,alcohol,7.5,,168,شراب,شراب,1,1,1,1,1,1,0.99999994,0.99999994,1.0000001,0.99999994,1,1,1,0.99999994,1,1,1,1,1,1,1,1,1,1
mouth,lip,7.1,,169,منہ,ہونٹ,0.3509695,0.36093226,0.33711654,0.32821938,0.35989556,0.33620343,0.31889224,0.3326396,0.31762072,0.29165426,0.28440154,0.28333062,0.2756716,0.27426484,0.26896766,0.37663126,0.38961256,0.35086727,0.34579554,0.349581,0.3404002,0.2808814,0.2516079,0.25431886
storm,hurricane,6.38,,170,طوفان,طوفان,0.99999994,1,1,1,1,1,1,1,1,1.0000001,1,0.99999994,0.99999994,0.99999994,1,1,1,0.99999994,1,1,1,1,1,1
paper,cardboard,5.38,,173,کاغذ,گتے,0.71655816,0.6907052,0.71425986,0.630357,0.61851406,0.5878256,0.5636389,0.5426652,0.53228676,0.48581427,0.49188507,0.47818157,0.42556703,0.44396833,0.42674628,0.63591325,0.6878491,0.67495584,0.5494062,0.5757005,0.5402075,0.4703558,0.46778092,0.43294927
floor,ceiling,1.73,,174,فرش,چھت,0.6687922,0.66984737,0.70462763,0.57576287,0.57389975,0.55640984,0.5277218,0.5432308,0.509449,0.47935188,0.47024265,0.48122576,0.42499074,0.47188354,0.39455298,0.6328424,0.6311346,0.65696084,0.5383051,0.528858,0.5265124,0.4457727,0.4516648,0.46731248
beach,seashore,8.33,,175,بیچ,سمندر,0.18262358,0.1909657,0.2053184,0.119021334,0.109459914,0.122547776,0.12749492,0.098110855,0.13113526,0.15053043,0.15475108,0.11861068,0.13736206,0.11890932,0.12193896,0.17080563,0.1361368,0.16449735,0.15322603,0.14564073,0.10306646,0.11282662,0.14675125,0.14650512
rod,curtain,3.03,,176,روڈ,پردے,0.044848867,0.09712632,0.08368625,0.05904761,0.04780247,0.035192687,0.09335089,0.039250027,0.033633243,0.074702434,0.07879546,0.08917424,0.04414463,0.02733312,0.054922983,0.03536512,0.12241381,0.13483326,0.07241407,0.05199579,0.007016733,0.054684766,0.07420251,0.07394213
street,alley,5.48,,178,سٹریٹ,گلی,0.24210027,0.20041645,0.15963396,0.16601656,0.18391995,0.21451715,0.21019948,0.122080795,0.14640209,0.16331296,0.15347631,0.19158167,0.18739232,0.16872887,0.1534015,0.1172244,0.2030823,0.18494844,0.2002491,0.16089803,0.20795757,0.19742346,0.15527621,0.16668905
boat,deck,4.28,,179,کشتی,ڈیک,0.16369747,0.17676383,0.17240739,0.124514475,0.1571057,0.18464822,0.14498994,0.15711044,0.13742109,0.16808216,0.13043194,0.13695538,0.16357516,0.14313309,0.14744723,0.12256714,0.12530495,0.13553011,0.13406888,0.17978999,0.16349576,0.09368694,0.12673348,0.17186862
car,horn,2.57,,180,گاڑی,سینگ,0.149701,0.10302836,0.1053814,0.038075328,0.022885649,0.064070664,0.08426253,0.05915553,0.028091725,0.05544153,0.025009237,0.03451454,0.039901383,0.035883807,-0.011581036,0.067689896,0.07382054,0.092536464,0.07597834,0.046579868,0.024190389,0.049673215,0.008481066,0.023728088
friend,guest,4.25,,181,دوست,مہمان,0.15210706,0.16488014,0.16208598,0.14925614,0.14292313,0.10158831,0.09657641,0.089058556,0.11895428,0.07283972,0.09037921,0.06126342,0.071495146,0.092741676,0.067096606,0.11658901,0.15477362,0.12087709,0.08692234,0.08977399,0.122006744,0.08181255,0.08216199,0.06956582
employer,employee,3.65,,182,مالک,ملازم,0.47157153,0.4989204,0.49077687,0.4654967,0.41902065,0.40958068,0.40592024,0.3969856,0.3871137,0.37511304,0.3682014,0.3825014,0.37303472,0.34061953,0.33580163,0.49131274,0.48789477,0.47594044,0.43102658,0.43264112,0.40800223,0.35515627,0.34313303,0.3394565
hand,wrist,3.97,,183,ہاتھ,کلائی,0.49498615,0.4899174,0.5066292,0.39143816,0.4099255,0.43362537,0.3498822,0.3627085,0.3752453,0.3168562,0.334443,0.351268,0.3128737,0.320399,0.34486508,0.46415836,0.47128627,0.48235494,0.34817904,0.38852,0.37623593,0.2935425,0.3239393,0.33242887
ball,cannon,2.58,,184,گیند,توپ,0.2458604,0.25137457,0.27607885,0.14454803,0.14674233,0.08485345,0.13232906,0.1392716,0.11107298,0.12757704,0.10700466,0.06451248,0.13396598,0.08039072,0.05701569,0.23935167,0.27446318,0.21463577,0.14227507,0.1429018,0.0644709,0.09667517,0.13027737,0.071772054
victory,triumph,8.98,,186,فتح,فتح,1,1,1,1,1,0.99999994,1,1,0.99999994,1,1,0.99999994,1,1,1,1,1,1,1,1,1,1,1,1
door,doorway,5.4,,188,دروازے,دروازہ,0.6167298,0.63167816,0.6358448,0.5705329,0.6086415,0.62413037,0.5222063,0.5869826,0.5981148,0.506574,0.5429081,0.55362743,0.46740523,0.5173885,0.5358717,0.5808696,0.6159898,0.64055884,0.5238625,0.59505427,0.6276913,0.4659106,0.5257601,0.52807724
motel,inn,8.17,,189,موٹل,سرائے,0.2481124,0.2093569,0.19235267,0.17846954,0.1321346,0.16764964,0.18047215,0.113416776,0.14106737,0.12866862,0.16232839,0.13080625,0.11941497,0.09946072,0.17438999,0.1976877,0.074210316,0.21579033,0.19663484,0.111591965,0.1957633,0.13058406,0.12348032,0.117063075
clothes,cloth,5.47,,190,کپڑے,کپڑا,0.6787616,0.69373983,0.70163864,0.59731233,0.6003251,0.60766715,0.55331784,0.55321264,0.5688084,0.5406,0.5463823,0.5213558,0.5069177,0.52322,0.51661456,0.6534801,0.63173884,0.6771829,0.5928205,0.60715526,0.5649643,0.49726334,0.52870226,0.5042285
steak,meat,7.47,,191,اسٹیک,گوشت,0.02155198,-0.01580755,0.13536559,0.07684207,0.039481472,0.08803631,0.031493954,0.10522192,0.053531386,-0.000966971,0.05663739,0.060410492,0.06257367,0.084158026,0.063381806,-0.005609002,0.10431862,0.053546783,0.000361508,0.039914444,0.0869422,0.034170512,0.021030977,0.063214
nail,thumb,3.55,,192,ناخن,انگوٹھے,0.37254882,0.38206726,0.33623928,0.404334,0.32461894,0.2583803,0.35089463,0.27056992,0.21914339,0.32703084,0.24526042,0.21799845,0.2992831,0.23854089,0.18976107,0.3960973,0.3583344,0.31404895,0.37809527,0.26960933,0.25036937,0.32020867,0.2801844,0.18229547
book,bible,5,,194,کتاب,بائبل,0.43948314,0.4836304,0.4981467,0.38805375,0.41533148,0.43555704,0.35428575,0.37509957,0.4201547,0.30989185,0.3697202,0.3118543,0.29279384,0.30767795,0.31066358,0.43024418,0.3992507,0.44192994,0.3399709,0.383749,0.40008867,0.28121606,0.30646247,0.3402118
business,industry,7.02,,195,بزنس,صنعت,0.20037854,0.1997857,0.17348465,0.19132154,0.0991794,0.09135409,0.17856422,0.11808654,0.10378651,0.16877477,0.1502313,0.14425118,0.18462892,0.1444683,0.14226757,0.26306272,0.16352193,0.11642042,0.2012808,0.12739593,0.066893265,0.18278214,0.1397871,0.14223251
winter,season,6.27,,196,سرما,موسم,0.43794358,0.41717225,0.35770455,0.4171871,0.27945775,0.24405928,0.36568165,0.26274875,0.18127017,0.31615752,0.20610929,0.17131475,0.30181885,0.17705797,0.107012816,0.43623,0.35103127,0.2685536,0.37726587,0.28291047,0.24412626,0.30186623,0.19101977,0.12272319
decade,century,3.48,,197,دہائی,صدی,0.6259955,0.61227125,0.6135769,0.54064095,0.5034492,0.4987887,0.5323674,0.45698968,0.4491095,0.50850415,0.46132788,0.45157108,0.49226642,0.43460262,0.4169324,0.58088917,0.5881384,0.5495028,0.5366986,0.47088927,0.47561896,0.48805207,0.4695404,0.41668674
hat,coat,2.67,,199,ٹوپی,کوٹ,0.31242055,0.37373513,0.3286312,0.3280697,0.32587388,0.33538267,0.26017997,0.28646937,0.24015169,0.23757139,0.2587422,0.22525604,0.22608115,0.21128562,0.2349886,0.31183934,0.39295602,0.33286858,0.2892474,0.28768244,0.28556874,0.22955021,0.23393574,0.2103532
window,door,3.33,,200,ونڈو,دروازے,0.3067717,0.34371004,0.2975945,0.2467088,0.31335708,0.27111986,0.20865259,0.2772474,0.27047208,0.20670761,0.20695798,0.26039344,0.17900613,0.20640941,0.2120019,0.25218168,0.27970463,0.303089,0.22540641,0.302109,0.2665236,0.1633183,0.20125824,0.20103073
arm,wrist,3.57,,201,بازو,کلائی,0.59950465,0.6292503,0.6697295,0.5287247,0.5278485,0.5301719,0.49199304,0.50386083,0.47340444,0.46054685,0.4753369,0.46227637,0.41896752,0.44869056,0.4511716,0.60748065,0.6173562,0.59806776,0.50833344,0.53374606,0.48494336,0.41486755,0.40737984,0.41805685
house,apartment,5.8,,202,گھر,اپارٹمنٹ,0.5921449,0.6111724,0.6274084,0.53644717,0.53019226,0.5417973,0.5244108,0.52847624,0.5018066,0.5179534,0.5030263,0.50286746,0.48815206,0.47706145,0.50025845,0.57218707,0.5859941,0.5954679,0.5184906,0.54132444,0.5216651,0.5007731,0.4867233,0.4854042
glass,crystal,6.27,,203,شیشے,کرسٹل,0.26907495,0.23144539,0.22823742,0.20618595,0.23169567,0.25196776,0.1978436,0.22451556,0.2102461,0.18669946,0.17504379,0.18473765,0.20198259,0.17895126,0.16866416,0.27207792,0.27184457,0.27777117,0.20620912,0.1848608,0.20937955,0.1895755,0.16282131,0.18110819
